2016-04-24_17:47:12 1461512832 0x6 0;2,3,2,2,2,2,2,1,2,1,1,2,2,2,1,2,1,3,2,3,2,2,1,2,2-11f0,55b-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-24_17:51:13 1461513073 0x6 600;2,2,2,5,2,2,3,1,3,1,1-1248,50:dd/6b;0:0/0
2016-04-24_17:57:12 1461513432 0x6 603;2,2,2,2,0,2,0,3,1,2,0-126c,50:dd/6a;0:0/0
2016-04-24_18:04:12 1461513852 0x6 0; BOOT
2016-04-24_18:06:12 1461513972 0x6 0;0,4,1,2,2,2,1,4,2,2,0-120e,558-0:0/0;0:0/0;0:0/0;0:0/0;0;0:0/0
2016-04-24_18:08:12 1461514092 0x6 608;1,b,2,3,2,2,1,2,2,3,2,2,2,0,0,2,1,2,2,2,9,2,2,2,1-1254,53a-607:f7/6c;0:f5/6b;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:dd/6b;0:0/0
2016-04-24_18:10:11 1461514211 0x6 609;2,1,2,2,2,1,3,2,3,2,1,2,0,2,5,2,1,2,0,3,2,2,2,2,2-1268,528-1:f7/6c;0:f3/6c;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:dd/6a;0:0/0
2016-04-24_18:12:11 1461514331 0x6 610;1,0,2,1,2,0,2,0,2,1,2,2,1,1,2,5,2,2,2,2,2,3,3,2,0-1272,522-1:f7/6b;0:f2/6c;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:dd/68;0:0/0
2016-04-24_18:14:12 1461514452 0x6 611;2,2,2,3,2,2,2,2,1,2,2-127a,50:dd/69;0:0/0
2016-04-24_18:16:12 1461514572 0x6 612;5,0,1,1,2,2,2,2,1,2,1-1284,50:dd/69;0:0/0
2016-04-24_18:18:11 1461514691 0x6 613;3,2,2,2,2,0,2,2,0,2,1,2,2,1,2,2,1,5,2,1,1,2,2,1,1-1295,51c-1:f7/6a;0:f3/6c;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:dc/69;0:0/0
2016-04-24_18:20:12 1461514812 0x6 614;2,2,2,2,2,2,2,1,2,4,0-12a8,50:dd/6a;0:0/0
2016-04-24_18:29:12 1461515352 0x6 619;2,2,1,3,2,5,5,3,2,2,0-12cc,50:dd/6a;0:0/0
2016-04-24_18:33:11 1461515591 0x6 621;2,0,1,2,1,2,0,4,5,2,5-12f0,50:dd/6c;0:0/0
2016-04-24_18:37:11 1461515831 0x6 623;2,2,2,3,2,2,2,2,0,3,1,1,2,0,2,3,4,1,2,2,0,2,0,3,4-12fd,50a-1:f7/69;0:f1/6b;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:dd/6c;0:0/0
2016-04-24_18:39:12 1461515952 0x6 624;1,2,2,2,2,2,1,2,5,2,2,2,2,1,5,2,0,2,1,2,4,2,0,2,0-1300,509-1:f7/6c;0:f1/6c;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:dd/6a;0:0/0
2016-04-24_18:42:12 1461516132 0x6 0; BOOT
2016-04-24_18:44:11 1461516251 0x6 0;0,1,1,1,2,0,1,2,2,1,1,2,1,2,1,1,2,2,2,2,1,6,1,2,0-129a,546-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-24_18:50:11 1461516611 0x6 630;4,1,0,2,4,2,0,2,2,0,1,2,0,1,2,1,2,4,2,1,0,0,1,2,2-1306,512-1:f7/6b;0:f1/6c;0:0/0;0:0/0;0:2/6a;0:0/0;0:0/0;0:0/0;0:dd/6c;0:0/0
2016-04-24_18:52:13 1461516733 0x6 631;2,2,5,1,2,0,2,3,1,1,1,1,0,2,2,2,0,2,1,2,2,2,6,1,2-1310,50e-1:f7/6a;0:f1/6b;0:0/0;0:0/0;0:2/6b;0:0/0;0:0/0;0:0/0;0:dd/67;0:0/0
2016-04-24_18:54:11 1461516851 0x6 632;5,3,2,2,2,2,2,2,1,2,1,1,1,2,0,2,2,2,7,2,1,1,1,1,1-131b,50c-1:f7/6c;0:f1/6b;0:0/0;0:0/0;0:2/6c;0:0/0;0:0/0;0:0/0;0:dd/69;0:0/0
2016-04-24_18:58:12 1461517092 0x6 634;2,0,2,1,1,5,2,2,4,5,0,0,5,2,1,3,1,2,2,2,0,1,2,2,1-132a,508-1:f7/6b;0:f1/6b;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:dd/6a;0:0/0
2016-04-24_19:01:12 1461517272 0x6 0; BOOT
2016-04-24_19:03:12 1461517392 0x6 0;2,1,2,3,2,4,2,2,7,1,2-12b6,5;0:0/0
2016-04-24_19:05:12 1461517512 0x6 637;2,2,0,2,2,1,2,1,2,1,2-12e8,50;0:df/6c;0:0/0
2016-04-24_19:07:12 1461517632 0x6 638;3,2,3,1,5,1,2,2,2,2,2,2,1,2,2,2,2,2,0,2,1,1,3,2,0-12f0,518-1:f7/6c;0:f1/6b;0:0/0;0:0/0;0:3/6a;0:0/0;0:0/0;0:0/0;0:df/6a;0:0/0
2016-04-24_19:13:12 1461517992 0x6 641;1,1,1,2,2,2,2,2,2,1,1,1,3,1,2,2,1,2,5,2,2,0,2,2,2-12e5,50f-1:f7/6c;0:f1/6c;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_19:15:12 1461518112 0x6 642;1,1,0,5,2,1,0,0,1,3,1-12de,50:df/6b;0:0/0
2016-04-24_19:17:12 1461518232 0x6 643;1,2,1,2,1,4,0,1,4,1,0,2,1,2,2,2,2,2,1,5,2,2,2,2,2-12d2,50c-1:f7/6b;0:f1/6a;0:0/0;0:0/0;0:3/6a;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_19:22:12 1461518532 0x6 0;3,1,0,2,1,2,2,0,2,0,2,2,2,4,1,0,2,2,0,2,3,2,0,1,2-1238,54e-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-24_19:24:12 1461518652 0x6 647;4,2,2,2,2,2,3,0,2,1,7,2,3,3,2,2,2,2,2,2,0,6,2,2,2-1272,534-646:f7/6c;0:f2/6c;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:df/6a;0:0/0
2016-04-24_19:28:12 1461518892 0x6 649;0,4,2,1,1,2,2,2,4,2,1-127a,50:df/69;0:0/0
2016-04-24_19:30:12 1461519012 0x6 650;2,1,1,5,2,2,0,4,5,2,1,1,1,1,1,1,2,2,2,4,2,1,1,0,2-1278,51d-1:f7/6a;0:f1/6b;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_19:34:13 1461519253 0x6 652;2,2,1,0,1,4,4,1,2,2,1-1274,50:df/6a;0:0/0
2016-04-24_19:36:12 1461519372 0x6 653;2,6,0,3,2,2,1,2,2,2,2,1,2,2,5,2,1,2,2,0,2,3,2,4,2-1272,51b-1:f2/6b;0:f1/6b;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:df/69;0:0/0
2016-04-24_19:39:12 1461519552 0x6 0; BOOT
2016-04-24_19:39:12 1461519552 0x6 0; BOOT
2016-04-24_19:41:11 1461519671 0x6 0;2,3,0,5,1,1,2,1,2,0,2,2,0,1,2,2,2,2,2,2,1,2,1,1,1-1096,629-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-24_19:45:11 1461519911 0x6 2;2,1,0,2,2,c,2,2,1,2,c,1,4,2,0,2,0,5,2,0,5,2,2,2,0-113e,5b6-0:f2/6a;0:f5/6b;0:0/0;0:0/0;0:4/69;0:0/0;0:0/0;0:0/0;0:df/69;0:0/0
2016-04-24_19:49:12 1461520152 0x6 4;1,2,2,2,2,2,2,1,1,2,2-1184,50:df/68;0:0/0
2016-04-24_19:51:11 1461520271 0x6 5;2,2,2,2,1,2,2,2,1,2,2,0,2,4,3,4,1,5,0,0,4,2,2,1,3-119c,57b-0:f2/6a;0:f3/6b;0:0/0;0:0/0;0:4/6b;0:0/0;0:0/0;0:0/0;0:df/69;0:0/0
2016-04-24_19:53:12 1461520392 0x6 6;2,2,1,2,2,1,7,6,2,3,2,2,6,2,3,2,2,8,b,0,0,2,0,2,2-11b0,56e-0:f2/6c;0:f3/6b;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:df/6c;0:0/0
2016-04-24_19:55:11 1461520511 0x6 7;2,2,3,2,2,0,2,4,1,2,2,0,0,8,2,2,0,2,1,0,4,2,1,0,2-11be,564-0:f2/6c;0:f5/6c;0:0/0;0:0/0;0:4/6a;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_19:58:12 1461520692 0x6 0; BOOT
2016-04-24_20:00:11 1461520811 0x6 0;2,0,2,2,2,0,1,3,2,1,4,2,3,2,2,2,1,2,1,1,1,2,4,4,3-115e,594-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-24_20:02:12 1461520932 0x6 11;3,2,2,1,1,2,2,5,3,1,0,1,2,2,0,2,2,2,1,0,1,0,2,1,1-11a7,573-10:f2/6a;0:f5/6c;0:0/0;0:0/0;0:4/6b;0:0/0;0:0/0;0:0/0;0:df/6c;0:0/0
2016-04-24_20:04:12 1461521052 0x6 12;2,0,2,2,2,2,1,1,5,2,2-11bd,50:de/69;0:0/0
2016-04-24_20:06:11 1461521171 0x6 13;1,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,3,2,5,2,2,3-11c8,552-1:f2/6c;0:f5/6b;0:0/0;0:0/0;0:4/6c;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_20:08:12 1461521292 0x6 14;2,1,4,2,5,0,4,2,4,1,5,1,2,2,2,0,4,2,1,1,1,2,5,1,4-11ce,54c-1:f2/6c;0:f3/6c;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:df/69;0:0/0
2016-04-24_20:10:11 1461521411 0x6 15;1,2,2,2,2,0,1,2,0,2,4,2,1,2,1,1,2,2,2,2,4,2,2,1,5-11d0,547-1:f2/6a;0:f3/6c;0:0/0;0:0/0;0:4/6c;0:0/0;0:0/0;0:0/0;0:df/6a;0:0/0
2016-04-24_20:12:12 1461521532 0x6 16;3,0,2,2,1,1,1,4,2,1,1,1,1,1,5,0,3,2,2,2,0,2,3,0,2-11d3,543-1:f2/6a;0:f3/6b;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:de/69;0:0/0
2016-04-24_20:14:11 1461521651 0x6 17;2,2,2,1,2,1,1,2,0,1,4,2,2,0,7,2,5,1,0,2,1,2,1,1,3-11d4,540-1:f2/6b;0:f3/6b;0:0/0;0:0/0;0:4/6b;0:0/0;0:0/0;0:0/0;0:de/69;0:0/0
2016-04-24_20:17:13 1461521833 0x6 0; BOOT
2016-04-24_20:19:11 1461521951 0x6 0;2,2,2,2,4,1,2,2,2,4,2,0,3,0,2,2,1,5,0,3,0,0,2,2,2-1160,57e-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-24_20:25:11 1461522311 0x6 23;2,2,0,2,0,5,1,0,2,2,3-11c2,50:df/6a;0:0/0
2016-04-24_20:27:12 1461522432 0x6 24;1,2,0,2,2,3,2,2,7,2,2-11c8,50:de/6b;0:0/0
2016-04-24_20:29:12 1461522552 0x6 25;2,2,5,4,2,3,2,0,3,0,4,2,2,4,2,2,4,1,2,1,2,2,2,2,2-11d0,540-0:f2/6c;0:f3/6b;0:0/0;0:0/0;0:4/6b;0:0/0;0:0/0;0:0/0;0:df/6c;0:0/0
2016-04-24_20:31:12 1461522672 0x6 26;0,1,2,2,2,2,1,0,0,2,1,2,3,1,2,2,2,3,0,1,1,1,2,2,2-11d4,53d-0:f1/6c;0:f3/6b;0:0/0;0:0/0;0:4/6b;0:0/0;0:0/0;0:0/0;0:de/69;0:0/0
2016-04-24_20:33:12 1461522792 0x6 27;2,1,2,1,3,2,3,2,2,1,1-11d9,50:df/6b;0:0/0
2016-04-24_20:38:12 1461523092 0x6 0;2,1,1,2,1,2,2,1,2,2,2-1168,5;0:0/0
2016-04-24_20:40:12 1461523212 0x6 31;2,2,3,0,2,3,3,6,1,2,3,2,1,8,2,0,0,5,2,2,5,2,1,2,0-11a4,55c-30:f2/6c;0:f3/6b;0:0/0;0:0/0;0:4/6c;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_20:42:11 1461523331 0x6 32;1,0,1,2,0,1,1,2,4,1,0,2,2,2,0,2,1,2,1,1,0,2,4,2,0-11ba,549-1:f2/6c;0:f3/6b;0:0/0;0:0/0;0:3/6a;0:0/0;0:0/0;0:0/0;0:df/69;0:0/0
2016-04-24_20:44:11 1461523451 0x6 33;1,2,2,3,1,1,5,2,2,2,2,1,2,1,2,2,2,2,1,1,4,2,2,0,1-11c3,542-1:f2/6b;0:f3/6c;0:0/0;0:0/0;0:4/6b;0:0/0;0:0/0;0:0/0;0:df/6a;0:0/0
2016-04-24_20:46:12 1461523572 0x6 34;3,2,1,1,2,2,2,1,2,2,1,2,0,2,2,0,2,2,1,2,5,2,6,1,2-11cc,53d-1:f2/69;0:f5/6c;0:0/0;0:0/0;0:4/6c;0:0/0;0:0/0;0:0/0;0:df/6a;0:0/0
2016-04-24_20:48:12 1461523692 0x6 35;4,0,2,0,5,0,2,3,2,2,2,2,5,5,6,3,3,2,2,2,2,2,3,4,2-11d0,53a-1:f2/6c;0:f3/6c;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:df/67;0:0/0
2016-04-24_20:50:12 1461523812 0x6 36;2,1,1,2,2,2,2,2,1,2,3,2,2,4,1,2,0,2,1,2,2,2,2,2,3-11d2,537-1:f2/6b;0:f5/6b;0:0/0;0:0/0;0:4/6b;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_20:52:12 1461523932 0x6 37;1,2,2,0,3,2,1,3,2,2,1,1,5,2,2,2,2,2,2,3,2,2,3,2,2-11d5,534-1:f2/6c;0:f5/6b;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_20:55:12 1461524112 0x6 0; BOOT
2016-04-24_20:57:12 1461524232 0x6 0;2,0,1,2,1,2,1,2,2,2,0,1,3,2,2,2,2,2,2,2,2,2,2,0,1-115f,574-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-24_20:59:12 1461524352 0x6 40;2,4,3,2,0,2,1,0,0,2,2,1,1,1,1,2,2,0,1,0,0,2,4,2,4-11a2,556-0:f2/6b;0:f5/6b;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:df/6c;0:0/0
2016-04-24_21:01:11 1461524471 0x6 41;1,4,0,2,2,2,0,1,1,2,2,1,2,2,1,2,2,0,2,2,2,0,2,3,0-11b5,544-0:f2/6a;0:f5/6c;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:df/6a;0:0/0
2016-04-24_21:03:11 1461524591 0x6 42;2,2,0,2,4,0,1,1,0,2,1,2,3,2,0,2,1,2,2,2,2,2,2,0,1-11bd,53c-0:f2/6b;0:f3/6b;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_21:05:12 1461524712 0x6 43;4,0,2,1,1,6,0,1,0,2,3-11c2,50:df/6c;0:0/0
2016-04-24_21:07:12 1461524832 0x6 44;2,0,1,2,2,2,1,2,0,1,0,1,2,2,2,2,2,2,2,6,0,1,1,2,2-11c4,535-0:f2/6c;0:f5/6c;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_21:09:12 1461524952 0x6 45;0,2,3,7,1,3,0,1,3,1,2,2,4,2,1,1,2,2,2,2,3,6,2,2,2-11c4,534-0:f2/6c;0:f3/6c;0:0/0;0:0/0;0:4/6b;0:0/0;0:0/0;0:0/0;0:df/69;0:0/0
2016-04-24_21:11:12 1461525072 0x6 46;2,1,3,1,2,0,1,2,2,2,1,3,2,1,2,5,3,2,2,2,0,6,1,1,2-11c4,531-0:f2/6b;0:f3/6b;0:0/0;0:0/0;0:4/6b;0:0/0;0:0/0;0:0/0;0:df/6a;0:0/0
2016-04-24_21:16:12 1461525372 0x6 0;2,2,1,2,1,2,2,2,1,0,2,2,2,2,2,1,2,2,2,2,2,3,2,3,2-1147,570-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-24_21:18:12 1461525492 0x6 50;2,2,1,1,2,2,2,2,2,2,1-1184,5;0:df/6a;0:0/0
2016-04-24_21:20:12 1461525612 0x6 51;0,0,2,1,5,2,2,4,0,2,2,5,1,3,1,2,1,1,0,2,2,0,5,2,3-1197,542-1:f2/6c;0:f5/6c;0:0/0;0:0/0;0:4/6c;0:0/0;0:0/0;0:0/0;0:de/6b;0:0/0
2016-04-24_21:22:11 1461525731 0x6 52;1,1,0,1,5,2,1,3,3,2,1,2,0,2,1,2,5,0,2,2,2,2,2,1,2-119e,53c-1:f2/6a;0:f3/6b;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_21:24:11 1461525851 0x6 53;2,5,2,5,0,2,1,4,1,1,1,2,1,1,5,0,2,2,5,0,2,2,2,1,0-11a2,537-1:f2/6a;0:f3/6c;0:0/0;0:0/0;0:4/6b;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_21:26:11 1461525971 0x6 54;1,0,3,0,0,2,0,2,2,2,0,2,2,3,4,2,2,0,2,2,2,1,2,2,2-11a3,535-1:f2/6b;0:f3/6c;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:df/6c;0:0/0
2016-04-24_21:28:12 1461526092 0x6 55;3,1,2,4,1,0,2,0,2,2,1,4,1,1,2,0,1,2,1,1,1,3,0,2,2-11a6,534-1:f2/6a;0:f3/6b;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_21:30:12 1461526212 0x6 56;2,d,2,0,0,1,2,1,0,1,3,0,0,0,2,2,2,3,0,2,2,2,2,2,1-11a7,533-1:f2/6c;0:f5/6b;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:df/6a;0:0/0
2016-04-24_21:37:11 1461526631 0x6 60;2,1,1,1,2,2,4,1,1,2,1-116c,5;0:df/6b;0:0/0
2016-04-24_21:39:11 1461526751 0x6 61;2,2,1,4,0,7,2,0,2,1,2-1182,50:df/68;0:0/0
2016-04-24_21:41:12 1461526872 0x6 62;2,3,1,2,2,2,2,1,2,2,2-118b,50:df/6b;0:0/0
2016-04-24_21:47:11 1461527231 0x6 65;2,4,2,5,2,0,2,3,4,0,1,3,0,2,0,1,3,2,2,1,2,2,0,2,2-1198,532-1:f2/6c;0:f3/6c;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:df/6a;0:0/0
2016-04-24_21:49:12 1461527352 0x6 66;4,2,2,3,0,2,0,2,2,2,0,0,4,4,1,1,2,0,2,2,2,2,2,1,1-1198,532-1:f2/6c;0:f3/6b;0:0/0;0:0/0;0:4/6c;0:0/0;0:0/0;0:0/0;0:de/6a;0:0/0
2016-04-24_21:56:11 1461527771 0x6 69;2,2,4,4,2,2,0,2,2,5,1,2,5,1,2,2,1,1,2,2,0,2,3,3,2-1166,554-0:f2/6b;0:f3/6b;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_21:58:11 1461527891 0x6 70;0,3,5,4,0,1,1,0,1,4,2,2,2,1,2,2,2,1,1,2,2,1,0,2,2-117a,542-0:f2/6b;0:f5/6b;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_22:02:12 1461528132 0x6 72;2,2,4,3,2,2,1,1,1,2,2,2,2,2,1,5,2,2,2,2,2,2,2,5,3-118c,538-0:f2/6a;0:f3/6c;0:0/0;0:0/0;0:3/69;0:0/0;0:0/0;0:0/0;0:df/69;0:0/0
2016-04-24_22:06:11 1461528371 0x6 74;5,4,3,2,2,0,3,0,1,2,2-1196,50:df/69;0:0/0
2016-04-24_22:08:11 1461528491 0x6 75;2,5,2,1,1,5,2,2,3,1,2,2,2,2,0,2,3,3,2,1,2,2,2,1,2-119a,532-0:f2/6c;0:f5/6b;0:0/0;0:0/0;0:3/6a;0:0/0;0:0/0;0:0/0;0:df/6a;0:0/0
2016-04-24_22:11:12 1461528672 0x6 0; BOOT
2016-04-24_22:13:12 1461528792 0x6 0;0,2,1,2,1,0,2,3,8,1,4,0,1,2,0,2,2,2,2,9,6,2,2,2,1-1128,571-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-24_22:15:12 1461528912 0x6 79;2,2,6,0,3,0,3,2,2,2,2,2,0,2,2,2,1,1,2,2,3,2,2,1,1-1168,554-0:f2/6c;0:f3/6c;0:0/0;0:0/0;0:4/6c;0:0/0;0:0/0;0:0/0;0:df/6a;0:0/0
2016-04-24_22:17:12 1461529032 0x6 80;2,2,2,2,3,1,3,2,3,2,2,3,2,2,2,3,2,3,7,2,2,3,0,1,4-117e,542-0:f2/69;0:f3/69;0:0/0;0:0/0;0:3/69;0:0/0;0:0/0;0:0/0;0:df/68;0:0/0
2016-04-24_22:19:12 1461529152 0x6 81;0,2,2,2,0,3,3,0,2,2,1,2,2,2,2,1,2,4,1,2,2,2,3,3,2-118a,53b-0:f2/6b;0:f5/6b;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:df/68;0:0/0
2016-04-24_22:21:12 1461529272 0x6 82;5,1,3,3,3,3,6,5,2,3,3,4,4,2,4,1,3,2,2,3,2,2,3,3,3-1195,539-0:f2/6a;0:f5/6a;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_22:25:11 1461529511 0x6 84;3,3,3,3,1,2,6,3,6,1,3,3,2,5,3,4,3,4,3,0,1,3,0,0,3-11a2,533-0:f2/6b;0:f3/6b;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:df/6a;0:0/0
2016-04-24_22:30:12 1461529812 0x6 0; BOOT
2016-04-24_22:32:11 1461529931 0x6 0;4,5,5,5,4,4,5,5,5,5,5,5,4,5,4,3,4,5,4,4,5,5,5,5,6-113a,56d-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-24_22:34:12 1461530052 0x6 89;6,6,5,6,b,6,8,5,5,6,6,5,5,5,6,5,8,6,6,6,5,6,6,3,6-117a,554-0:f2/6b;0:f5/6c;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_22:38:12 1461530292 0x6 91;8,8,6,8,9,7,7,7,9,8,4,8,7,8,8,7,6,6,7,3,8,6,6,b,8-11a0,538-0:f2/69;0:f3/6c;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_22:40:12 1461530412 0x6 92;9,a,9,9,8,9,9,a,9,9,8,d,7,9,a,a,5,9,8,7,c,9,a,8,a-11ab,534-0:f2/6c;0:f5/6b;0:0/0;0:0/0;0:3/6a;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_22:42:11 1461530531 0x6 93;c,a,a,b,b,a,e,9,9,b,a,a,b,b,a,9,b,a,b,2,b,a,d,a,a-11b3,531-0:f2/6c;0:f5/6b;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:de/6c;0:0/0
2016-04-24_22:44:11 1461530651 0x6 94;b,c,c,b,c,c,b,c,d,c,c,c,c,c,c,c,c,b,f,b,f,c,c,c,e-11ba,52e-0:f2/6c;0:f5/6c;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_23:08:12 1461532092 0x6 0; BOOT
2016-04-24_23:20:11 1461532811 0x6 112;45,45,46,45,4a,45,45,45,45,49,48,45,47,46,46,44,46,44,45,45,45,45,45,45,41-1220,528-1:f2/6b;0:f3/6b;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_23:27:12 1461533232 0x6 0; BOOT
2016-04-24_23:29:12 1461533352 0x6 0;55,55,56,56,55,55,55,56,50,56,56,54,55,55,56,56,55,54,55,55,54,55,56,55,56-11d2,55d-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-24_23:33:11 1461533591 0x6 119;60,5f,60,5f,5f,5f,5e,61,60,64,60,5f,60,61,60,5f,60,65,60,62,60,5f,60,5f,60-1232,530-1:f2/6b;0:f3/6b;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_23:35:12 1461533712 0x6 120;65,67,66,65,66,67,67,67,66,66,67,66,66,67,67,65,67,6a,67,66,66,66,67,67,66-1244,528-1:f2/6c;0:f3/6c;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:df/6a;0:0/0
2016-04-24_23:41:12 1461534072 0x6 123;71,73,73,73,6f,73,73,73,6e,73,73,72,69,72,73,72,72,74,73,73,73,73,6c,73,72-126e,51e-1:f2/6a;0:f1/6b;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:d0x6; 124 rTX 1
2016-04-24_23:43:12 1461534192 0x6 124;74,75,74,76,75,75,74,75,75,75,75,75,73,73,74,74,75,75,75,74,75,76,75,74,73-127a,51b-1:f2/6a;0:f4/6c;0:0/0;0:0/0;0:3/6a;0:0/0;0:0/0;0:0/0;0:df/6b;0:0/0
2016-04-24_23:46:12 1461534372 0x6 0; BOOT
2016-04-24_23:56:11 1461534971 0x6 130;c,9f,9b,9d,9c,9e,9d,9c,9d,9c0:3/6b;0:0/0;0:0/0;0:0/0;0:d0x6; 131 rTX 2
