date,rssi_raw,rssi_residual,rssi_ma7,rssi_delta,rssi_std7,link,lai_median,lai_mean,lai_std
2016-05-30,-66.49817518248175,-1.3949553525990537,-65.97528630794753,-2.2641684484750044,1.5667069745150393,3_to_8,6.315,5.845583333333334,1.7740400627544195
2016-05-31,-67.71651785714286,-3.166285861582465,-66.0951797758981,-1.2183426746611161,1.6755659573356074,3_to_8,3.85,3.83940594059406,2.3380944471009637
2016-06-01,-67.61842105263158,-3.0011747842716945,-66.07543461653952,0.098096804511286,1.6533915590874275,3_to_8,0.33,0.8225892857142857,1.68891123601195
2016-06-03,-67.49555555555555,-2.3497022884694676,-66.09629761546077,0.12286549707602035,1.6729534165704445,3_to_8,0.65,2.16353591160221,2.4319326299794466
2016-06-04,-67.61814345991561,-2.4817219810760625,-66.40940283453344,-0.12258790436005995,1.7307828621569887,3_to_8,3.33,3.5642391304347827,1.9758165560262333
2016-06-07,-66.38271604938272,-1.4820802289112083,-66.79479084158812,1.2354274105328926,1.259122039586509,3_to_8,1.8,2.571761006289308,1.8964078416875867
2016-06-08,-63.99116161616162,0.9063489212486944,-66.76009868189595,2.3915544332211027,1.3420523232379602,3_to_8,1.45,2.0419688109161798,1.9704907539811856
2016-06-09,-62.577319587628864,1.8469713717926441,-66.19997645405984,1.4138420285327555,2.0831668716535883,3_to_8,1.39,2.369142857142857,2.3205622175070686
2016-06-10,-60.25085910652921,4.671672807109221,-65.13345377540074,2.3264604810996516,2.920254278588742,3_to_8,1.56,2.379578713968958,2.1301950979797635
2016-06-11,-59.47841726618705,4.601258467309747,-63.97059609162295,0.7724418403421609,3.354251528838164,3_to_8,1.44,2.175011086474501,1.9769632576502372
2016-06-12,-59.78109452736319,4.588146140525347,-62.868530230452606,-0.3026772611761359,3.269321028142937,3_to_8,3.93,3.832776617954071,2.361497294285256
2016-06-13,-59.54835589941973,5.144767091761275,-61.71570343609606,0.2327386279434549,2.6861504160166896,3_to_8,2.525,3.120149253731344,2.654218088583973
2016-06-14,-59.9390243902439,4.797434041562087,-60.79517605621908,-0.39066849082416866,1.7671262662144709,3_to_8,3.92,3.7320930232558136,2.017330341175276
2016-06-15,-60.72360248447205,3.6683362289272416,-60.32838189454914,-0.7845780942281522,1.080272573296345,3_to_8,0.24,1.5669465648854963,2.4451517102263085
2016-06-16,-61.05474452554745,3.045709427626703,-60.110871171394656,-0.33114204107539535,0.5973048519870304,3_to_8,2.35,3.080950570342205,2.9064112221438774
2016-06-17,-64.29787234042553,0.009107663073987329,-60.68901591909413,-3.243127814878079,1.6986397126170738,3_to_8,1.36,2.505358361774744,2.5229094746001968
2016-06-18,-64.72429906542057,-0.4472531797843746,-61.438427604698916,-0.4264267249950393,2.167905943940596,3_to_8,0.015,0.015,0.0054772255750516
2016-06-19,-66.34761904761905,-1.968391860976159,-62.37650253616404,-1.6233199821984812,2.6892506002399053,3_to_8,0.03,0.0999999999999999,0.1583245611605055
2016-06-21,-65.95989304812834,-1.5623321981518181,-63.292436414550984,0.38772599949071207,2.657133255365431,3_to_8,1.17,2.584967741935484,2.68780202149356
2016-06-22,-64.05681818181819,0.5489613792283452,-63.88069267049017,1.903074866310149,2.2090243752773016,3_to_8,5.5600000000000005,4.6762500000000005,2.7976129841511157
2016-06-23,-63.48672566371681,1.0704440355037343,-64.27542455323942,0.5700925181013758,1.7500490892342815,3_to_8,1.47,2.400891719745223,2.0175328853152394
2016-06-24,-61.974489795918366,2.9207324827407097,-64.40681673472098,1.512235867798445,1.481930299056561,3_to_8,4.625,4.519921875,2.248998901031424
2016-06-25,-62.79203539823009,2.1769918208415246,-64.1916971715502,-0.8175456023117249,1.604598566931439,3_to_8,6.3,5.743333333333334,2.058604474140766
2016-06-26,-63.89156626506024,0.39920098263386944,-64.0727353429273,-1.0995308668301504,1.5893274118832785,3_to_8,2.23,2.9766486486486485,2.0982981227058475
2016-06-27,-64.79787234042553,-0.8004164475106297,-63.85134295618536,-0.9063060753652863,1.301498841458009,3_to_8,4.58,4.15975,2.3195628318218136
2016-05-04,-67.5,0.019312766911231367,,,,4_to_1,0.945,1.6434649122807017,1.6720394373593066
2016-05-06,-68.0,-0.007295934166460446,,-0.5,,4_to_1,0.96,1.312749445676275,1.3367157020825842
2016-05-04,-69.95454545454545,-0.09403388340310864,,,,4_to_2,0.945,1.6434649122807017,1.6720394373593066
2016-05-06,-70.28333333333333,0.006895818115242681,,-0.3287878787878782,,4_to_2,0.96,1.312749445676275,1.3367157020825842
2016-05-05,-64.0,-7.105427357601002e-15,,,,4_to_3,0.9,1.471212598425197,1.7237157091289197
2016-06-08,-69.0,-1.4210854715202004e-14,,-5.0,,4_to_3,1.45,2.0419688109161798,1.9704907539811856
2016-06-15,-61.5,6.394884621840902e-14,-64.83333333333333,7.5,3.8188130791298653,4_to_3,0.24,1.5669465648854963,2.4451517102263085
2016-05-04,-67.43548387096774,0.4163204135374398,,,,4_to_5,0.945,1.6434649122807017,1.6720394373593066
2016-05-06,-69.37378640776699,-0.06265015931871445,,-1.9383025367992417,,4_to_5,0.96,1.312749445676275,1.3367157020825842
2016-05-04,-67.0,-2.7502183537067405e-13,,,,4_to_6,0.945,1.6434649122807017,1.6720394373593066
2016-05-03,-63.1,-2.5823291636501238,,,,4_to_7,4.52,3.8037272727272726,2.78925255834038
2016-05-04,-60.697916666666664,-0.8735568637539921,,2.402083333333337,,4_to_7,0.945,1.6434649122807017,1.6720394373593066
2016-05-05,-60.10091743119266,-0.18307749440774185,-61.299611365953105,0.5969992354740015,1.5874984872411888,4_to_7,0.9,1.471212598425197,1.7237157091289197
2016-05-06,-59.25847457627118,0.618114562403638,-60.78932716853263,0.8424428549214795,1.6497456813734366,4_to_7,0.96,1.312749445676275,1.3367157020825842
2016-05-07,-59.574561403508774,0.6945084808827782,-60.54637401552786,-0.31608682723759074,1.5285211096620575,4_to_7,1.01,1.3977713178294573,1.522388476643367
2016-05-08,-59.84405940594059,0.6392653001821974,-60.42932158059665,-0.269498002431817,1.3968926448678778,4_to_7,1.23,1.800769230769231,1.8766640984758065
2016-05-09,-60.510245901639344,-0.0045764010494035124,-60.44088219788846,-0.6661864956987529,1.275549457884779,4_to_7,1.475,2.1903370786516856,1.8719258673272663
2016-05-10,-60.505,-0.16294212419707654,-60.07016791217417,0.005245901639341355,0.5374877599650468,4_to_7,1.21,1.8332675044883304,1.768112360287212
2016-05-11,-61.938515081206496,-0.29065324397201053,-60.24739625710844,-1.4335150812064938,0.8765597521181606,4_to_7,2.01,2.5308116385911177,2.2871311328299577
2016-05-12,-62.63573883161512,-0.3163272137250321,-60.609513600025934,-0.6972237504086252,1.2499975607088771,4_to_7,1.47,2.1967291311754686,2.095999895759454
2016-05-14,-63.99402390438247,-2.9224397829252866,-61.286020646898976,-1.3582850727673517,1.6228028467219948,4_to_7,4.16,3.7659240506329112,2.9393304158786626
2016-05-20,-68.08885017421603,-2.010378346409561,-62.50234761414287,-4.094826269833561,2.8517296585643135,4_to_7,4.87,4.844146341463415,1.9170959870060555
2016-05-21,-68.48958333333333,-1.9526502604928844,-63.73742246091325,-0.40073315911729424,3.3390816724717505,4_to_7,4.765,4.726666666666667,1.942927370276398
2016-05-23,-68.1436170212766,-2.2768549066950783,-64.82790404943286,0.34596631205673134,3.3559059826760897,4_to_7,4.645,4.613881118881118,2.1152329654433784
2016-05-25,-68.47727272727273,-3.839235974826019,-65.96680015332898,-0.3336557059961365,2.9755512588783297,4_to_7,0.34,0.3469230769230769,0.0483708961023422
2016-05-26,-66.13636363636364,-0.12695016881917873,-66.5664928040657,2.3409090909090935,2.3947054095210034,4_to_7,5.065,4.248975903614458,2.736480958417121
2016-05-27,-67.49546827794562,-0.7186255338922786,-67.2607398678272,-1.359104641581979,1.6555965556599719,4_to_7,2.4400000000000004,3.2846,3.1767793855120057
2016-05-28,-65.5,-0.7651789028545467,-67.47587931005827,1.9954682779456192,1.1937878489487423,4_to_7,1.42,2.305404814004376,2.293819188501608
2016-05-30,-66.20780856423174,1.751234785898522,-67.20715908006052,-0.7078085642317404,1.2434878884164535,4_to_7,6.315,5.845583333333334,1.7740400627544195
2016-05-31,-66.81069958847736,0.26033786286472543,-66.9673185450811,-0.602891024245622,1.109615290643568,4_to_7,3.85,3.83940594059406,2.3380944471009637
2016-06-02,-67.30851063829788,-1.4513221349985637,-66.84801763322699,-0.4978110498205126,1.00171366049796,4_to_7,0.12,0.6549999999999999,1.6731010527960148
2016-06-03,-67.80183486238532,-0.30174280702846823,-66.75152650967165,-0.4933242240874449,0.8377253858375273,4_to_7,0.65,2.16353591160221,2.4319326299794466
2016-06-04,-68.6213768115942,-0.0951093269175502,-67.10652839184745,-0.8195419492088831,1.0365353643206885,4_to_7,3.33,3.5642391304347827,1.9758165560262333
2016-06-07,-67.64550264550265,0.06089741435978263,-67.12796187292702,0.9758741660915575,1.0474124164857679,4_to_7,1.8,2.571761006289308,1.8964078416875867
2016-06-08,-66.89013452914799,-1.3155083390652609,-67.32655251994815,0.75536811635466,0.7866247402040273,4_to_7,1.45,2.0419688109161798,1.9704907539811856
2016-06-09,-62.890625,2.6113733064475566,-66.85266915362934,3.9995095291479856,1.8514218725559828,4_to_7,1.39,2.369142857142857,2.3205622175070686
2016-06-10,-61.14713896457766,5.882820184654943,-66.04358906450081,1.7434860354223432,2.8441641086173806,4_to_7,1.56,2.379578713968958,2.1301950979797635
2016-06-12,-61.83653846153846,3.6042061438208273,-65.26187875353517,-0.689399496960803,3.171681151918824,4_to_7,3.93,3.832776617954071,2.361497294285256
2016-06-13,-62.56678700361011,3.6367488741994722,-64.51401477371014,-0.7302485420716494,3.089077714464674,4_to_7,2.525,3.120149253731344,2.654218088583973
2016-06-14,-63.08797653958944,3.425874809618257,-63.723529020566616,-0.5211895359793317,2.5180513235925313,4_to_7,3.92,3.7320930232558136,2.017330341175276
2016-06-15,-62.56315789473684,3.5127180019148665,-62.99747977045722,0.5248186448526013,1.840201358970955,4_to_7,0.24,1.5669465648854963,2.4451517102263085
2016-06-16,-62.618473895582326,4.230091572872335,-62.38724253709069,-0.05531600084548671,0.6710941644403451,4_to_7,2.35,3.080950570342205,2.9064112221438774
2016-06-18,-63.34700315457413,3.002213242129252,-62.45243941631556,-0.7285292589918058,0.7461229090838215,4_to_7,0.015,0.015,0.0054772255750516
2016-06-19,-64.01644736842105,2.205962413389769,-62.86234061686462,-0.6694442138469228,0.6959855144828027,4_to_7,0.03,0.0999999999999999,0.1583245611605055
2016-06-22,-64.0,2.536372773279367,-63.171406550930556,0.016447368421054875,0.6428739595471763,4_to_7,5.5600000000000005,4.6762500000000005,2.7976129841511157
2016-06-24,-63.27351916376307,4.368072007921231,-63.27236828809527,0.7264808362369308,0.5849830267169411,4_to_7,4.625,4.519921875,2.248998901031424
2016-06-25,-63.12994350282486,4.195422264315617,-63.278363568557474,0.14357566093821106,0.5829899581909658,4_to_7,6.3,5.743333333333334,2.058604474140766
2016-06-26,-63.5,2.162301041627316,-63.41219815502364,-0.3700564971751419,0.49184777866131413,4_to_7,2.23,2.9766486486486485,2.0982981227058475
2016-05-03,-62.833333333333336,-3.661661470163056,,,,4_to_8,4.52,3.8037272727272726,2.78925255834038
2016-05-04,-60.41187050359712,0.1024762262709043,,2.421462829736214,,4_to_8,0.945,1.6434649122807017,1.6720394373593066
2016-05-05,-59.58743842364532,1.4127585405106586,-60.94421408685859,0.824432079951805,1.6871575827895853,4_to_8,0.9,1.471212598425197,1.7237157091289197
2016-05-06,-58.508849557522126,3.4499425985270866,-60.33537295452447,1.0785888661231908,1.83859110112349,4_to_8,0.96,1.312749445676275,1.3367157020825842
2016-05-07,-58.57657657657658,2.9415142358056348,-59.9836136789349,-0.06772701905445189,1.7759464709456738,4_to_8,1.01,1.3977713178294573,1.522388476643367
2016-05-08,-59.5,2.0987377802235265,-59.903011399112415,-0.9234234234234222,1.6006776874833375,4_to_8,1.23,1.800769230769231,1.8766640984758065
2016-05-09,-61.122844827586206,0.3536396189793023,-60.07727331746581,-1.6228448275862064,1.5322243295255267,4_to_8,1.475,2.1903370786516856,1.8719258673272663
2016-05-10,-61.404761904761905,0.39739110872999817,-59.87319168481275,-0.2819170771756987,1.1518884729559706,4_to_8,1.21,1.8332675044883304,1.768112360287212
2016-05-11,-63.16847826086956,-1.5752338129827284,-60.26699279299453,-1.7637163561076576,1.7051034124880287,4_to_8,2.01,2.5308116385911177,2.2871311328299577
2016-05-12,-64.58879781420765,-2.8140285042594733,-60.981472705932006,-1.4203195533380892,2.312541875736639,4_to_8,1.47,2.1967291311754686,2.095999895759454
2016-05-13,-64.9392523364486,-2.9511475276430943,-61.900101674350076,-0.35045452224095186,2.4402902716881485,4_to_8,1.15,1.9595723014256616,2.0374476881644674
2016-05-14,-66.95018796992481,-5.174887842903116,-63.09633187339982,-2.0109356334762083,2.5874983205780717,4_to_8,4.16,3.7659240506329112,2.9393304158786626
2016-05-15,-67.36850152905198,-3.5586266440214307,-64.22040352040725,-0.4183135591271707,2.4713004843525757,4_to_8,1.725,2.8539759036144576,2.5755412136528224
2016-05-17,-67.19620253164557,-3.024734747702637,-65.08802604955858,0.17229899740641486,2.2596122245474826,4_to_8,0.38,0.7423478260869566,1.6170393839309631
2016-05-20,-67.3688524590164,-2.2684920750297546,-65.94003898588065,-0.17264992737082707,1.6925984203811593,4_to_8,4.87,4.844146341463415,1.9170959870060555
2016-05-23,-66.56841216216216,-0.6428154779870103,-66.42574382892245,0.8004402968542337,1.1726946256682371,4_to_8,4.645,4.613881118881118,2.1152329654433784
2016-05-24,-66.1768,-1.3504703380692549,-66.65260128403564,0.3916121621621613,0.8735586552359564,4_to_8,,,
2016-05-25,-66.88442211055276,-2.0005555425097588,-66.93048268033624,-0.7076221105527623,0.4389909132251598,4_to_8,0.34,0.3469230769230769,0.0483708961023422
2016-05-26,-67.23115577889448,-2.302509935806072,-66.97062093876048,-0.34673366834171304,0.453691632903355,4_to_8,5.065,4.248975903614458,2.736480958417121
2016-05-27,-67.40547945205479,-1.5660442814787752,-66.97590349918946,-0.17432367316031616,0.4592773691608908,4_to_8,2.4400000000000004,3.2846,3.1767793855120057
2016-05-30,-66.85233918128655,-0.35831941062682765,-66.92678016342389,0.5531402707682389,0.4500849869896159,4_to_8,6.315,5.845583333333334,1.7740400627544195
2016-05-31,-65.50102880658436,0.6937540985018882,-66.65994821307645,1.3513103747021944,0.6524828173978358,4_to_8,3.85,3.83940594059406,2.3380944471009637
2016-06-01,-64.4875,1.3201492667925667,-66.36267504705327,1.013528806584361,1.052533135283367,4_to_8,0.33,0.8225892857142857,1.68891123601195
2016-06-02,-64.99662162162163,0.5950668716591718,-66.19407813585637,-0.509121621621631,1.1747009551354741,4_to_8,0.12,0.6549999999999999,1.6731010527960148
2016-06-03,-66.6752380952381,-0.3299578657157364,-66.16419470509713,-1.6786164736164721,1.1567355626252842,4_to_8,0.65,2.16353591160221,2.4319326299794466
2016-06-04,-67.86603375527426,-1.303999868684041,-66.25489155886568,-1.1907956600361587,1.2733480642108175,4_to_8,3.33,3.5642391304347827,1.9758165560262333
2016-06-05,-67.24827586206897,-1.724252043362183,-66.2324339031534,0.6177578932052938,1.2508611170958255,4_to_8,2.47,2.951126126126126,2.273617742745868
2016-06-06,-66.43827160493827,0.26145941139997786,-66.17328139224651,0.8100042571307,1.2262078857440877,4_to_8,2.395,2.9366509433962267,1.734054944506611
2016-06-07,-66.54437869822485,-0.2617302481541833,-66.32233137676658,-0.10610709328658174,1.1938588038194182,4_to_8,1.8,2.571761006289308,1.8964078416875867
2016-06-08,-64.82879377431907,1.527217536742443,-66.37108763024074,1.71558492390578,1.1104954782836391,4_to_8,1.45,2.0419688109161798,1.9704907539811856
2016-06-09,-60.76086956521739,4.5974011713077845,-65.76598019361155,4.067924209101676,2.395186356804968,4_to_8,1.39,2.369142857142857,2.3205622175070686
2016-06-10,-61.33613445378151,4.77643103985604,-65.0032511019749,-0.5752648885641207,2.8619923066332063,4_to_8,1.56,2.379578713968958,2.1301950979797635
2016-06-12,-63.49122807017544,1.8556184224073535,-64.3782788612465,-2.155093616393927,2.5981582193372668,4_to_8,3.93,3.832776617954071,2.361497294285256
2016-06-13,-62.68218623481781,2.9680673310551877,-63.72598034306776,0.8090418353576254,2.3153095801363643,4_to_8,2.525,3.120149253731344,2.654218088583973
2016-06-14,-61.79710144927536,4.0412046043957925,-63.06295603511592,0.8850847855424533,2.0595627358892195,4_to_8,3.92,3.7320930232558136,2.017330341175276
2016-06-15,-62.19108280254777,3.105029497741954,-62.441056621447764,-0.3939813532724088,1.3773972428579275,4_to_8,0.24,1.5669465648854963,2.4451517102263085
2016-06-18,-63.57534246575342,1.6449622211461954,-62.26199214879553,-1.384259663205654,1.0602048587908541,4_to_8,0.015,0.015,0.0054772255750516
2016-06-19,-63.30769230769231,1.938600038123427,-62.62582396914909,0.2676501580611159,0.8810704391532649,4_to_8,0.03,0.0999999999999999,0.1583245611605055
2016-06-22,-62.857142857142854,3.0254358425135703,-62.843110883914996,0.4505494505494525,0.6729815340572843,4_to_8,5.5600000000000005,4.6762500000000005,2.7976129841511157
2016-06-24,-62.829896907216494,3.6373353439409,-62.74863500349229,0.027245949926360424,0.6103364849647955,4_to_8,4.625,4.519921875,2.248998901031424
2016-06-25,-62.07593123209169,4.269845435765655,-62.66202714595998,0.7539656751248032,0.6621520756302858,4_to_8,6.3,5.743333333333334,2.058604474140766
2016-06-26,-62.0,3.4727256575255154,-62.69101265320636,0.0759312320916905,0.6211514296529208,4_to_8,2.23,2.9766486486486485,2.0982981227058475
2016-05-04,-68.3103448275862,-6.713403779250602e-14,,,,5_to_1,0.945,1.6434649122807017,1.6720394373593066
2016-04-18,-68.5,0.00808039902997848,,,,5_to_2,0.73,0.8452767527675277,0.763510785398954
2016-05-04,-69.9,-0.0008080399048864706,,-1.4000000000000057,,5_to_2,0.945,1.6434649122807017,1.6720394373593066
2016-05-03,-48.0,3.029659515750919,,,,5_to_3,4.52,3.8037272727272726,2.78925255834038
2016-05-04,-46.718283582089555,-0.7904299346170893,,1.2817164179104452,,5_to_3,0.945,1.6434649122807017,1.6720394373593066
2016-05-05,-47.20026525198939,-2.7557795085096335,-47.30618294469298,-0.48198166989983804,0.6473894980659132,5_to_3,0.9,1.471212598425197,1.7237157091289197
2016-05-06,-47.37719298245614,-4.261932456752527,-47.323935454133775,-0.17692773046674404,0.5297823903923237,5_to_3,0.96,1.312749445676275,1.3367157020825842
2016-05-07,-45.96186440677966,-1.7272948877371312,-47.05152124466295,1.415328575676476,0.7625939571524412,5_to_3,1.01,1.3977713178294573,1.522388476643367
2016-05-08,-44.7557251908397,-0.7238566634669128,-46.66888856902574,1.206139215939963,1.159174801994967,5_to_3,1.23,1.800769230769231,1.8766640984758065
2016-05-09,-43.77358490566038,0.03755325024146726,-46.25527375997355,0.9821402851793195,1.5222611437773668,5_to_3,1.475,2.1903370786516856,1.8719258673272663
2016-05-10,-41.94210526315789,2.0006749661338357,-45.389860226138964,1.8314796425024866,2.009164116268421,5_to_3,1.21,1.8332675044883304,1.768112360287212
2016-05-11,-42.56686046511628,3.8304575882475342,-44.79679978085706,-0.6247552019583864,2.1588197729468366,5_to_3,2.01,2.5308116385911177,2.2871311328299577
2016-05-12,-42.623842592592595,4.102648380738564,-44.14302511522895,-0.056982127476317146,1.9965037920317221,5_to_3,1.47,2.1967291311754686,2.095999895759454
2016-05-13,-41.21028037383178,2.91754195025273,-43.26203759971118,1.4135622187608163,1.6645490508885166,5_to_3,1.15,1.9595723014256616,2.0374476881644674
2016-05-14,-41.88126159554731,2.3777473086485736,-42.67909434096371,-0.6709812217155289,1.215391496731169,5_to_3,4.16,3.7659240506329112,2.9393304158786626
2016-05-15,-41.07422969187675,2.582072634827148,-42.15316641254043,0.8070319036705556,0.9300584655387528,5_to_3,1.725,2.8539759036144576,2.5755412136528224
2016-05-16,-41.0,1.7366451602861062,-41.75693999744608,0.07422969187675221,0.6825346845836877,5_to_3,5.91,4.39710182767624,3.022892794265937
2016-05-17,-41.0,2.3754888319043173,-41.62235353128067,0.0,0.7310949482274129,5_to_3,0.38,0.7423478260869566,1.6170393839309631
2016-05-18,-41.0,2.0246217735173615,-41.39851632197834,0.0,0.6260335235829556,5_to_3,4.5,3.7883651804670913,2.547933764958345
2016-05-19,-41.0,2.3568719906492652,-41.166538808750836,0.0,0.32460326010413554,5_to_3,0.34,2.0078666666666667,2.56134693221025
2016-05-20,-41.5,3.8041427671805232,-41.20792732677487,-0.5,0.34868697385223846,5_to_3,4.87,4.844146341463415,1.9170959870060555
2016-05-21,-41.442477876106196,3.544912766546951,-41.14524393828328,0.05752212389380418,0.22495410892898662,5_to_3,4.765,4.726666666666667,1.942927370276398
2016-05-22,-41.59931506849315,3.2667971117656105,-41.22025613494276,-0.15683719238695204,0.27850070834972573,5_to_3,3.48,3.651555555555556,1.8724435509475716
2016-05-23,-41.65329768270945,4.3789977250068075,-41.313584375329825,-0.05398261421630224,0.3009476591379831,5_to_3,4.645,4.613881118881118,2.1152329654433784
2016-05-24,-45.31971153846154,-0.9558688283516127,-41.930686023681474,-3.66641385575209,1.518136771242198,5_to_3,,,
2016-05-25,-46.77342419080068,-1.978396362987468,-42.75546090808157,-1.4537126523391422,2.2968310323945116,5_to_3,0.34,0.3469230769230769,0.0483708961023422
2016-05-26,-48.0735294117647,-3.485238126947541,-43.76596510976224,-1.3001052209640207,2.8782221123170895,5_to_3,5.065,4.248975903614458,2.736480958417121
2016-05-27,-46.909535452322736,-1.7270408336941523,-44.53875588866549,1.1639939594419673,2.8945918731100058,5_to_3,2.4400000000000004,3.2846,3.1767793855120057
2016-05-28,-43.3013698630137,0.712734210357681,-44.80431188679513,3.6081655893090385,2.6369970104795555,5_to_3,1.42,2.305404814004376,2.293819188501608
2016-05-29,-42.187732342007436,2.7259755883847108,-44.88837149729718,1.113637521006261,2.524795080190336,5_to_3,0.37,0.5325,1.1869315277693584
2016-05-30,-44.810564663023676,1.258203967469824,-45.339409637342065,-2.62283232101624,2.096180839563636,5_to_3,6.315,5.845583333333334,1.7740400627544195
2016-05-31,-46.06849315068493,-0.34173123189136045,-45.446378439088264,-1.2579284876612533,2.1140373362920997,5_to_3,3.85,3.83940594059406,2.3380944471009637
2016-06-01,-47.831932773109244,-2.651392184188244,-45.59759395084664,-1.7634396224243147,2.257752543713764,5_to_3,0.33,0.8225892857142857,1.68891123601195
2016-06-02,-46.2520325203252,-1.3610002262302463,-45.33738010921242,1.579900252784043,2.016958685034608,5_to_3,0.12,0.6549999999999999,1.6731010527960148
2016-06-03,-49.84200385356455,-3.7371053388288575,-45.75630416653268,-3.5899713332393475,2.6140713812467,5_to_3,0.65,2.16353591160221,2.4319326299794466
2016-06-04,-49.75534759358289,-3.908855489142355,-46.67830098518542,0.08665625998165893,2.73907874047452,5_to_3,3.33,3.5642391304347827,1.9758165560262333
2016-06-05,-49.464285714285715,-4.740415152375755,-47.7178086097966,0.29106187929717464,2.0431913574695657,5_to_3,2.47,2.951126126126126,2.273617742745868
2016-06-06,-49.59830508474576,-3.966762731977247,-48.40177152718547,-0.1340193704600452,1.6761736315756284,5_to_3,2.395,2.9366509433962267,1.734054944506611
2016-06-07,-51.660614525139664,-6.040628852152884,-49.200646009250434,-2.0623094403939035,1.7110335519574429,5_to_3,1.8,2.571761006289308,1.8964078416875867
2016-06-08,-51.48921832884097,-5.763440718337826,-49.72311537435496,0.1713961962986943,1.78041112164407,5_to_3,1.45,2.0419688109161798,1.9704907539811856
2016-06-09,-50.52287581699346,-5.887471952728394,-50.33323584530757,0.9663425118475075,0.9132957019302158,5_to_3,1.39,2.369142857142857,2.3205622175070686
2016-06-10,-42.500920810313076,3.3317565197644465,-49.28450969627165,8.021955006680386,3.1200886318332985,5_to_3,1.56,2.379578713968958,2.1301950979797635
2016-06-11,-42.038167938931295,2.257415470886709,-48.18205545989285,0.462752871381781,4.126937152385442,5_to_3,1.44,2.175011086474501,1.9769632576502372
2016-06-12,-41.95637583892618,2.686533052524487,-47.10949690627006,0.08179210000511716,4.67710667185439,5_to_3,3.93,3.832776617954071,2.361497294285256
2016-06-13,-41.428125,3.867311203762894,-45.94232832273495,0.5282508389261764,4.9631946027868805,5_to_3,2.525,3.120149253731344,2.654218088583973
2016-06-14,-40.91234347048301,4.505176298327419,-44.406861029212564,0.5157815295169925,4.544192921479208,5_to_3,3.92,3.7320930232558136,2.017330341175276
2016-06-15,-40.00692041522491,4.659057233646957,-42.76653275583885,0.9054230552580975,3.5181219047891803,5_to_3,0.24,1.5669465648854963,2.4451517102263085
2016-06-16,-40.99242424242424,3.279568276508199,-41.40503967375753,-0.9855038271993308,0.8440033440797636,5_to_3,2.35,3.080950570342205,2.9064112221438774
2016-06-17,-43.0,1.675225133393499,-41.47633670085566,-2.007575757575758,0.964486908778005,5_to_3,1.36,2.505358361774744,2.5229094746001968
2016-06-18,-43.00840336134454,1.366013550305944,-41.614941761200406,-0.008403361344541338,1.1164306483951891,5_to_3,0.015,0.015,0.0054772255750516
2016-06-19,-43.351010101010104,1.3690107817201058,-41.8141752272124,-0.34260673966556254,1.2973050649493638,5_to_3,0.03,0.0999999999999999,0.1583245611605055
2016-06-20,-43.0,0.6070010024707244,-42.038728798640975,0.3510101010101039,1.3541404443407572,5_to_3,,,
2016-06-21,-42.104166666666664,2.6460728627854437,-42.208989255238635,0.8958333333333357,1.2606080479615485,5_to_3,1.17,2.584967741935484,2.68780202149356
2016-06-22,-42.99029126213592,2.071788080683482,-42.63518509051164,-0.8861245954692549,0.8190056291327075,5_to_3,5.5600000000000005,4.6762500000000005,2.7976129841511157
2016-06-23,-43.21649484536083,1.8075285714434166,-42.95290946235973,-0.2262035832249083,0.3994241094201461,5_to_3,1.47,2.400891719745223,2.0175328853152394
2016-06-24,-43.955555555555556,1.7482100674179208,-43.08941739886766,-0.7390607101947282,0.5522497121584364,5_to_3,4.625,4.519921875,2.248998901031424
2016-06-25,-43.411340206185564,2.3143116924384963,-43.14697980527352,0.5442153493699919,0.563287296834609,5_to_3,6.3,5.743333333333334,2.058604474140766
2016-06-26,-42.98888888888889,1.4999511774528667,-43.095248203541914,0.4224513172966766,0.5580302767461665,5_to_3,2.23,2.9766486486486485,2.0982981227058475
2016-06-27,-45.03191489361702,-0.8747739382249602,-43.38552175977292,-2.0430260047281337,0.9147113592669425,5_to_3,4.58,4.15975,2.3195628318218136
2016-05-05,-61.5,0.3189940861767795,,,,5_to_4,0.9,1.471212598425197,1.7237157091289197
2016-05-06,-60.0,1.121863278939749,,1.5,,5_to_4,0.96,1.312749445676275,1.3367157020825842
2016-05-10,-62.5,-0.32722492839268114,-61.333333333333336,-2.5,1.258305739211791,5_to_4,1.21,1.8332675044883304,1.768112360287212
2016-05-11,-63.5,-1.279423418008811,-61.875,-1.0,1.4930394055974088,5_to_4,2.01,2.5308116385911177,2.2871311328299577
2016-06-08,-66.0,1.9442637902879767,-62.7,-2.5,2.252776065213761,5_to_4,1.45,2.0419688109161798,1.9704907539811856
2016-06-16,-69.5,-1.7784728090031763,-63.833333333333336,-3.5,3.430257521916781,5_to_4,2.35,3.080950570342205,2.9064112221438774
2016-04-13,-43.8,0.05105174873802797,,,,5_to_6,,,
2016-04-14,-43.428301886792454,0.25093975889343656,,0.3716981132075432,,5_to_6,0.63,1.2899125364431487,1.5163559517622227
2016-04-15,-43.65,0.1377532328488776,-43.62610062893082,-0.22169811320754462,0.18699801280665734,5_to_6,2.12,3.3379036827195465,2.996458823233349
2016-04-16,-43.79255319148936,0.14158693972480277,-43.667713769570454,-0.14255319148936252,0.17389302772490833,5_to_6,0.42,2.326,3.0708602796517552
